,0,1,2
0,0.6459317518635987,1.6419131296732103,1.0
1,-1.0385699078366284,0.7455621804525674,0.0
2,0.05900249762485477,1.1513087551676846,1.0
3,1.1484772019547076,1.0452187707949767,4.0
4,0.8344893536081547,0.6385899127976788,4.0
5,1.9665201885490171,1.417033053050969,4.0
6,0.8083810171761888,0.5439514081801267,4.0
7,0.5748411191683281,0.6290503351539837,4.0
8,0.6453992831431196,1.3789829917206753,4.0
9,1.080230331158977,0.498381105364695,4.0
10,0.3314435655389028,1.875270762497346,1.0
11,2.5245498873384946,1.849772187849082,2.0
12,1.0360728526317957,1.9946092804447182,1.0
13,1.0605403138566667,2.1265333121673766,1.0
14,0.5480007781966306,2.3494693813015517,1.0
15,0.9718406842588518,1.1259533641948798,1.0
16,0.9494422617700564,0.6426314400200268,1.0
17,0.4839890934439435,1.138143301593825,1.0
18,-0.4037838978143972,1.487103845599235,1.0
19,1.0013186392889084,0.9393662425054683,1.0
20,-0.018518388559158352,1.8187585406424847,1.0
21,1.0446096214088554,0.6323909407768832,1.0
22,-0.19921703874645186,2.1782967561032827,1.0
23,0.8285451081694348,1.1287206582372633,1.0
24,-0.6559146033302782,-0.4127165842938055,0.0
25,-1.0024714494681553,0.6992113724917692,4.0
26,0.8192133166990788,1.1826420298199303,1.0
27,-1.8871326719541242,-0.6224160912790052,0.0
28,0.09301532172007963,0.15421654691620643,4.0
29,3.847654806289312,1.7477635882368463,2.0
30,0.4755858299398342,1.9483327668439212,1.0
31,-1.0561173132093182,-0.6770075586626816,0.0
32,1.2127745861914925,1.3450975699134409,1.0
33,1.2083886637568224,0.8444568768014756,1.0
34,1.2293007405745624,1.5565756276229314,1.0
35,0.4245705877778395,4.047456627285799,1.0
36,0.13138562297824338,1.098617028046976,1.0
37,-0.3526455497221821,1.3024014105813375,1.0
38,1.2801207699733879,2.163136270948824,1.0
39,0.9605802556750831,1.1256858915854306,1.0
40,0.5533419912347518,0.8198280363218658,1.0
41,2.9022981968835175,0.15834144727051996,2.0
42,1.6965829751103245,1.2304110859230903,4.0
43,0.5717676592983963,0.5075245727166079,4.0
