,0,1,2
0,-2.1346811465059394,0.757102227084013,1.0
1,1.8089905378300883,0.0412074309432513,2.0
2,-3.061736563605444,0.16319272499048718,1.0
3,-2.3972043682419004,1.1038587686729433,1.0
4,-2.4912062825378793,0.3284288911781674,1.0
5,-3.0339415925113524,-0.49409596841445613,1.0
6,3.6435766771021463,0.2205177711002234,2.0
7,1.661158084958393,-0.2157338084889337,2.0
8,0.754188355719015,-0.16268405280377587,2.0
9,0.9179160204418185,0.4532868980961256,2.0
10,1.6374771650603719,0.44092496122008984,2.0
11,-2.4421272129043587,-0.11643988694399451,1.0
12,1.2349071984996227,-0.4849482177999041,2.0
13,-2.426792993986421,0.6041392307751151,1.0
14,-2.5639240982944296,-0.23458107103382725,1.0
15,-2.4261555762402978,0.531149294530607,1.0
16,2.091599447426185,0.3414101471330025,2.0
17,0.883652350568054,0.31574669014561185,2.0
18,-2.2452578641741368,1.3601700844092095,1.0
19,1.9739166132321848,0.22263903934725052,2.0
20,-2.6774164564794067,-0.06542263250861242,1.0
21,1.3501167865220784,0.21434210497076545,2.0
22,2.21048069229948,0.02564191242285213,2.0
23,-0.22669759995620925,-0.23810491683471066,2.0
24,1.130841353386083,-0.75158896916243,2.0
25,-2.4172900561020327,0.45689951089426034,1.0
26,-2.4912062825378793,0.3284288911781674,1.0
27,1.3649321862818342,-0.3680668811019108,2.0
28,-2.2736480792393614,0.4259112040154791,1.0
29,0.1440055180893681,-0.3188506307570352,2.0
30,1.0202646357178795,-0.14852111183723266,2.0
31,0.49406195534164116,-0.6850061962066484,2.0
32,2.5704824617813724,0.5266752608772846,2.0
33,-0.09008531480638349,-0.7023727188175541,2.0
34,2.7756220866787262,0.3374878747954684,2.0
35,-0.038090604656089044,-0.7133320781397345,2.0
36,-0.7304177711137236,-0.9967094284172472,2.0
37,0.5892622803169152,-0.3441156612077752,2.0
38,2.178495245196367,0.39500105951682907,2.0
39,-2.81163192027064,-0.470233515517572,1.0
40,1.256191297039051,-0.27252830251712284,2.0
41,0.35333561899574445,-0.2201084705278845,2.0
42,-2.82936296054717,-0.3217339482448777,1.0
43,-2.3392597784701152,0.5847402069144335,1.0
44,-0.6825371121595003,-1.007038864043508,2.0
45,-2.5591726293522346,-0.3082009309742547,1.0
46,0.5112320026849985,-0.4719563572279479,2.0
47,-2.3025992872377588,-0.14679827012685667,1.0
48,3.442551103400862,0.40907523348611985,2.0
49,-2.3002446396541565,0.6486605549245205,1.0
50,0.360483909296531,-1.1628070154601156,2.0
51,-2.4421272129043587,-0.11643988694399451,1.0
52,0.13633840863039948,-0.6791401896165902,2.0
53,0.34383268111135534,-0.07286875064703016,2.0
54,1.0497768366494495,0.06263895605370856,2.0
55,0.2794193925598975,-0.3485790902439773,2.0
56,-2.4433256235836556,0.3180994555519072,1.0
57,2.091599447426185,0.3414101471330025,2.0
58,3.1569843795129984,1.3395006085395673,2.0
59,1.5819293966471792,0.09096483798679486,2.0
60,-2.621868688066214,0.2845374907246823,1.0
61,2.4049189686331487,0.4182335887177931,2.0
62,-2.346926887929084,0.22445064805487847,1.0
63,1.6127164330709967,0.1561450333887206,2.0
64,-2.5249089594784704,-0.1706607230237403,1.0
65,1.0190662250385836,0.28601823065866905,2.0
66,2.0176832209903375,0.2129395274169101,2.0
67,0.8759852411090846,-0.044542868713943716,2.0
68,1.9124189651975025,0.38083811855028576,2.0
69,1.2437727186378873,-0.5591980014362506,2.0
70,-2.710558140486825,-0.9260616529619149,1.0
71,0.9764980279597268,-0.13882159990689222,2.0
72,1.273284919569458,-0.3480379335453096,2.0
73,1.4299828925794154,-0.16534647774947117,2.0
74,-0.4726460183199513,-1.2698461100657517,2.0
75,1.2437727186378873,-0.5591980014362506,2.0
76,0.985363548097992,-0.2130713835432393,2.0
77,0.6460084594094044,-0.4286948804703825,2.0
78,-2.5390869414921027,0.3387583268044282,1.0
79,2.1318129969214388,-0.02920884735281287,2.0
